kategoria,nazwa,cena,opis,zdjecie,zdjecie2,zdjecie3,zdjecie_jpg,zdjecie2_jpg,zdjecie3_jpg
Układanki-Skewb,DianSheng Mirror Skewb,"29,99 zł",,https://strefa-kostek.pl/34197-home_default/diansheng-mirror-skewb.jpg,https://strefa-kostek.pl/34269-thickbox_default/diansheng-mirror-skewb.jpg,https://strefa-kostek.pl/34197-thickbox_default/diansheng-mirror-skewb.jpg,Układanki_Skewb-images\image_27_1.jpg,Układanki_Skewb-images\image_27_2.jpg,Układanki_Skewb-images\image_27_3.jpg
Układanki-Skewb,Picube MoYu RS Skewb Maglev Version Core...,"179,99 zł",,https://strefa-kostek.pl/34905-home_default/picube-moyu-rs-skewb-maglev-version-core-magnet.jpg,https://strefa-kostek.pl/34905-thickbox_default/picube-moyu-rs-skewb-maglev-version-core-magnet.jpg,,Układanki_Skewb-images\image_28_1.jpg,Układanki_Skewb-images\image_28_2.jpg,
Układanki-Skewb,Picube MoYu RS Skewb Magnetic Version Core...,"169,99 zł",,https://strefa-kostek.pl/34906-home_default/picube-moyu-rs-skewb-magnetic-version-core-magnet.jpg,https://strefa-kostek.pl/34906-thickbox_default/picube-moyu-rs-skewb-magnetic-version-core-magnet.jpg,,Układanki_Skewb-images\image_29_1.jpg,Układanki_Skewb-images\image_29_2.jpg,
Układanki-Skewb,MoFangGe Twisty Skewb,"59,99 zł","Kostka skewb, kt&oacute;rej jedna ściana została przekręcona o 90&deg;. Jest to niewielka zmiana, kt&oacute;ra drastycznie zmienia wygląd kostki, dając nowe wyzwanie dla jej posiadacza.&nbsp;  W zestawie znajdziemy:  
 układankę 
 instrukcję układania",https://strefa-kostek.pl/21692-home_default/mofangge-twisty-skewb.jpg,https://strefa-kostek.pl/21692-thickbox_default/mofangge-twisty-skewb.jpg,https://strefa-kostek.pl/21693-thickbox_default/mofangge-twisty-skewb.jpg,Układanki_Skewb-images\image_30_1.jpg,Układanki_Skewb-images\image_30_2.jpg,Układanki_Skewb-images\image_30_3.jpg
Układanki-Skewb,MF8 Ball 2x2 Skewb,"229,99 zł",,https://strefa-kostek.pl/29762-home_default/mf8-ball-2x2-skewb.jpg,https://strefa-kostek.pl/29762-thickbox_default/mf8-ball-2x2-skewb.jpg,,Układanki_Skewb-images\image_31_1.jpg,Układanki_Skewb-images\image_31_2.jpg,
Układanki-Skewb,Monster Go Skewb,"29,99 zł","Kolejny produkt z budżetowej podfirmy jaką jest  Monster   Go .  Poruszanie układanki jest bardzo dobre i czuć w nim pracę ludzi odpowiedzialnych za układanki Gana.  W zestawie znajdziemy:  
 układankę 
 instrukcję układania",https://strefa-kostek.pl/27966-home_default/monster-go-skewb.jpg,https://strefa-kostek.pl/27967-thickbox_default/monster-go-skewb.jpg,https://strefa-kostek.pl/27966-thickbox_default/monster-go-skewb.jpg,Układanki_Skewb-images\image_32_1.jpg,Układanki_Skewb-images\image_32_2.jpg,Układanki_Skewb-images\image_32_3.jpg
Układanki-Snake,QiYi Magic Snake 24,"14,99 zł",,https://strefa-kostek.pl/21410-home_default/qiyi-magic-snake-24.jpg,https://strefa-kostek.pl/21410-thickbox_default/qiyi-magic-snake-24.jpg,https://strefa-kostek.pl/21407-thickbox_default/qiyi-magic-snake-24.jpg,Układanki_Snake-images\image_0_1.jpg,Układanki_Snake-images\image_0_2.jpg,Układanki_Snake-images\image_0_3.jpg
Układanki-Snake,QiYi 72 Blocks Magic Snake,"29,99 zł",,https://strefa-kostek.pl/24966-home_default/qiyi-72-blocks-magic-snake.jpg,https://strefa-kostek.pl/24966-thickbox_default/qiyi-72-blocks-magic-snake.jpg,https://strefa-kostek.pl/21412-thickbox_default/qiyi-72-blocks-magic-snake.jpg,Układanki_Snake-images\image_1_1.jpg,Układanki_Snake-images\image_1_2.jpg,Układanki_Snake-images\image_1_3.jpg
Układanki-Snake,QiYi 36 Blocks Magic Snake,"19,99 zł",,https://strefa-kostek.pl/24969-home_default/qiyi-36-blocks-magic-snake.jpg,https://strefa-kostek.pl/24969-thickbox_default/qiyi-36-blocks-magic-snake.jpg,https://strefa-kostek.pl/24970-thickbox_default/qiyi-36-blocks-magic-snake.jpg,Układanki_Snake-images\image_2_1.jpg,Układanki_Snake-images\image_2_2.jpg,Układanki_Snake-images\image_2_3.jpg
Układanki-Snake,QiYi 48 Blocks Magic Snake,"23,99 zł",,https://strefa-kostek.pl/27390-home_default/qiyi-48-blocks-magic-snake.jpg,https://strefa-kostek.pl/27529-thickbox_default/qiyi-48-blocks-magic-snake.jpg,https://strefa-kostek.pl/27390-thickbox_default/qiyi-48-blocks-magic-snake.jpg,Układanki_Snake-images\image_3_1.jpg,Układanki_Snake-images\image_3_2.jpg,Układanki_Snake-images\image_3_3.jpg
Układanki-Snake,Monster Go 24 Blocks Magic Snake,"24,99 zł",,https://strefa-kostek.pl/27236-home_default/monster-go-24-blocks-magic-snake.jpg,https://strefa-kostek.pl/27236-thickbox_default/monster-go-24-blocks-magic-snake.jpg,https://strefa-kostek.pl/27237-thickbox_default/monster-go-24-blocks-magic-snake.jpg,Układanki_Snake-images\image_4_1.jpg,Układanki_Snake-images\image_4_2.jpg,Układanki_Snake-images\image_4_3.jpg
Układanki-Snake,Monster Go 24 Magic Snake,"24,99 zł",,https://strefa-kostek.pl/29110-home_default/monster-go-24-magic-snake.jpg,https://strefa-kostek.pl/29205-thickbox_default/monster-go-24-magic-snake.jpg,https://strefa-kostek.pl/29110-thickbox_default/monster-go-24-magic-snake.jpg,Układanki_Snake-images\image_5_1.jpg,Układanki_Snake-images\image_5_2.jpg,Układanki_Snake-images\image_5_3.jpg
Układanki-Snake,GAN Magnetic Magic Snake,"169,99 zł",,https://strefa-kostek.pl/29123-home_default/gan-magnetic-magic-snake.jpg,https://strefa-kostek.pl/29208-thickbox_default/gan-magnetic-magic-snake.jpg,https://strefa-kostek.pl/29123-thickbox_default/gan-magnetic-magic-snake.jpg,Układanki_Snake-images\image_6_1.jpg,Układanki_Snake-images\image_6_2.jpg,Układanki_Snake-images\image_6_3.jpg
Układanki-Snake,MoYu 24 Blocks Snake Puzzle,"7,49 zł",,https://strefa-kostek.pl/29107-home_default/moyu-24-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29178-thickbox_default/moyu-24-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29107-thickbox_default/moyu-24-blocks-snake-puzzle.jpg,Układanki_Snake-images\image_7_1.jpg,Układanki_Snake-images\image_7_2.jpg,Układanki_Snake-images\image_7_3.jpg
Układanki-Snake,MoYu 36 Blocks Snake Puzzle,"12,99 zł",,https://strefa-kostek.pl/29106-home_default/moyu-36-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29180-thickbox_default/moyu-36-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29106-thickbox_default/moyu-36-blocks-snake-puzzle.jpg,Układanki_Snake-images\image_8_1.jpg,Układanki_Snake-images\image_8_2.jpg,Układanki_Snake-images\image_8_3.jpg
Układanki-Snake,MoYu 48 Blocks Snake Puzzle,"14,99 zł",,https://strefa-kostek.pl/29105-home_default/moyu-48-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29182-thickbox_default/moyu-48-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29105-thickbox_default/moyu-48-blocks-snake-puzzle.jpg,Układanki_Snake-images\image_9_1.jpg,Układanki_Snake-images\image_9_2.jpg,Układanki_Snake-images\image_9_3.jpg
Układanki-Snake,MoYu 60 Blocks Snake Puzzle,"18,99 zł",,https://strefa-kostek.pl/29104-home_default/moyu-60-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29184-thickbox_default/moyu-60-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29104-thickbox_default/moyu-60-blocks-snake-puzzle.jpg,Układanki_Snake-images\image_10_1.jpg,Układanki_Snake-images\image_10_2.jpg,Układanki_Snake-images\image_10_3.jpg
Układanki-Snake,MoYu 72 Blocks Snake Puzzle,"20,99 zł",,https://strefa-kostek.pl/29103-home_default/moyu-72-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29186-thickbox_default/moyu-72-blocks-snake-puzzle.jpg,https://strefa-kostek.pl/29103-thickbox_default/moyu-72-blocks-snake-puzzle.jpg,Układanki_Snake-images\image_11_1.jpg,Układanki_Snake-images\image_11_2.jpg,Układanki_Snake-images\image_11_3.jpg
Układanki-Snake,QiYi Mini Magic Snake,"7,99 zł",,https://strefa-kostek.pl/32610-home_default/qiyi-mini-magic-snake.jpg,https://strefa-kostek.pl/32609-thickbox_default/qiyi-mini-magic-snake.jpg,https://strefa-kostek.pl/32610-thickbox_default/qiyi-mini-magic-snake.jpg,Układanki_Snake-images\image_12_1.jpg,Układanki_Snake-images\image_12_2.jpg,Układanki_Snake-images\image_12_3.jpg
Układanki-Snake,DianSheng 24 Blocks Snake,"9,99 zł",,https://strefa-kostek.pl/32528-home_default/diansheng-24-blocks-snake.jpg,https://strefa-kostek.pl/32678-thickbox_default/diansheng-24-blocks-snake.jpg,https://strefa-kostek.pl/32528-thickbox_default/diansheng-24-blocks-snake.jpg,Układanki_Snake-images\image_13_1.jpg,Układanki_Snake-images\image_13_2.jpg,Układanki_Snake-images\image_13_3.jpg
Układanki-Snake,DianSheng 36 Blocks Snake,"14,99 zł",,https://strefa-kostek.pl/32529-home_default/diansheng-36-blocks-snake.jpg,https://strefa-kostek.pl/32680-thickbox_default/diansheng-36-blocks-snake.jpg,https://strefa-kostek.pl/32529-thickbox_default/diansheng-36-blocks-snake.jpg,Układanki_Snake-images\image_14_1.jpg,Układanki_Snake-images\image_14_2.jpg,Układanki_Snake-images\image_14_3.jpg
Układanki-Snake,DianSheng 48 Blocks Snake,"16,99 zł",,https://strefa-kostek.pl/32530-home_default/diansheng-48-blocks-snake.jpg,https://strefa-kostek.pl/32682-thickbox_default/diansheng-48-blocks-snake.jpg,https://strefa-kostek.pl/32530-thickbox_default/diansheng-48-blocks-snake.jpg,Układanki_Snake-images\image_15_1.jpg,Układanki_Snake-images\image_15_2.jpg,Układanki_Snake-images\image_15_3.jpg
Układanki-Snake,DianSheng 72 Blocks Snake,"24,99 zł",,https://strefa-kostek.pl/32531-home_default/diansheng-72-blocks-snake.jpg,https://strefa-kostek.pl/32684-thickbox_default/diansheng-72-blocks-snake.jpg,https://strefa-kostek.pl/32531-thickbox_default/diansheng-72-blocks-snake.jpg,Układanki_Snake-images\image_16_1.jpg,Układanki_Snake-images\image_16_2.jpg,Układanki_Snake-images\image_16_3.jpg
Układanki-Snake,QiYi 72-Block Magic Snake Transparent,"39,99 zł",,https://strefa-kostek.pl/34359-home_default/qiyi-72-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34456-thickbox_default/qiyi-72-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34359-thickbox_default/qiyi-72-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_17_1.jpg,Układanki_Snake-images\image_17_2.jpg,Układanki_Snake-images\image_17_3.jpg
Układanki-Snake,QiYi 48-Block Magic Snake Transparent,"29,99 zł",,https://strefa-kostek.pl/34362-home_default/qiyi-48-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34462-thickbox_default/qiyi-48-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34362-thickbox_default/qiyi-48-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_18_1.jpg,Układanki_Snake-images\image_18_2.jpg,Układanki_Snake-images\image_18_3.jpg
Układanki-Snake,QiYi 36-Block Magic Snake Transparent,"19,99 zł",,https://strefa-kostek.pl/34364-home_default/qiyi-36-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34466-thickbox_default/qiyi-36-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34364-thickbox_default/qiyi-36-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_19_1.jpg,Układanki_Snake-images\image_19_2.jpg,Układanki_Snake-images\image_19_3.jpg
Układanki-Snake,QiYi 24-Block Magic Snake Transparent,"14,99 zł",,https://strefa-kostek.pl/34367-home_default/qiyi-24-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34472-thickbox_default/qiyi-24-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34367-thickbox_default/qiyi-24-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_20_1.jpg,Układanki_Snake-images\image_20_2.jpg,Układanki_Snake-images\image_20_3.jpg
Układanki-Snake,DianSheng 72-Block Magic Snake Transparent,"39,99 zł",,https://strefa-kostek.pl/34371-home_default/diansheng-72-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34479-thickbox_default/diansheng-72-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34371-thickbox_default/diansheng-72-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_21_1.jpg,Układanki_Snake-images\image_21_2.jpg,Układanki_Snake-images\image_21_3.jpg
Układanki-Snake,DianSheng 60-Block Magic Snake Transparent,"29,99 zł",,https://strefa-kostek.pl/34372-home_default/diansheng-60-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34481-thickbox_default/diansheng-60-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34372-thickbox_default/diansheng-60-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_22_1.jpg,Układanki_Snake-images\image_22_2.jpg,Układanki_Snake-images\image_22_3.jpg
Układanki-Snake,DianSheng 48-Block Magic Snake Transparent,"24,99 zł",,https://strefa-kostek.pl/34373-home_default/diansheng-48-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34483-thickbox_default/diansheng-48-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34373-thickbox_default/diansheng-48-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_23_1.jpg,Układanki_Snake-images\image_23_2.jpg,Układanki_Snake-images\image_23_3.jpg
Układanki-Snake,DianSheng 36-Block Magic Snake Transparent,"19,99 zł",,https://strefa-kostek.pl/34374-home_default/diansheng-36-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34485-thickbox_default/diansheng-36-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34374-thickbox_default/diansheng-36-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_24_1.jpg,Układanki_Snake-images\image_24_2.jpg,Układanki_Snake-images\image_24_3.jpg
Układanki-Snake,DianSheng 24-Block Magic Snake Transparent,"14,99 zł",,https://strefa-kostek.pl/34375-home_default/diansheng-24-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34487-thickbox_default/diansheng-24-block-magic-snake-transparent.jpg,https://strefa-kostek.pl/34375-thickbox_default/diansheng-24-block-magic-snake-transparent.jpg,Układanki_Snake-images\image_25_1.jpg,Układanki_Snake-images\image_25_2.jpg,Układanki_Snake-images\image_25_3.jpg
Układanki-Snake,YJ Panda-Style 24-Block Magic Snake,"19,99 zł",,https://strefa-kostek.pl/34555-home_default/yj-panda-style-24-block-magic-snake.jpg,https://strefa-kostek.pl/34555-thickbox_default/yj-panda-style-24-block-magic-snake.jpg,https://strefa-kostek.pl/34556-thickbox_default/yj-panda-style-24-block-magic-snake.jpg,Układanki_Snake-images\image_26_1.jpg,Układanki_Snake-images\image_26_2.jpg,Układanki_Snake-images\image_26_3.jpg
Układanki-Snake,YJ Dopamine-Style 24-Block Magic Snake,"19,99 zł",,https://strefa-kostek.pl/34557-home_default/yj-dopamine-style-24-block-magic-snake.jpg,https://strefa-kostek.pl/34557-thickbox_default/yj-dopamine-style-24-block-magic-snake.jpg,https://strefa-kostek.pl/34558-thickbox_default/yj-dopamine-style-24-block-magic-snake.jpg,Układanki_Snake-images\image_27_1.jpg,Układanki_Snake-images\image_27_2.jpg,Układanki_Snake-images\image_27_3.jpg
Układanki-Snake,YJ Camping-Style 24-Block Magic Snake,"19,99 zł",,https://strefa-kostek.pl/34561-home_default/yj-camping-style-24-block-magic-snake.jpg,https://strefa-kostek.pl/34561-thickbox_default/yj-camping-style-24-block-magic-snake.jpg,https://strefa-kostek.pl/34562-thickbox_default/yj-camping-style-24-block-magic-snake.jpg,Układanki_Snake-images\image_28_1.jpg,Układanki_Snake-images\image_28_2.jpg,Układanki_Snake-images\image_28_3.jpg
Układanki-Snake,DianSheng 24 Blocks Snake,"9,99 zł",,https://strefa-kostek.pl/34882-home_default/diansheng-24-blocks-snake.jpg,https://strefa-kostek.pl/34882-thickbox_default/diansheng-24-blocks-snake.jpg,,Układanki_Snake-images\image_29_1.jpg,Układanki_Snake-images\image_29_2.jpg,
Układanki-Snake,DianSheng 48 Blocks Snake,"13,99 zł",,https://strefa-kostek.pl/34883-home_default/diansheng-48-blocks-snake.jpg,https://strefa-kostek.pl/34883-thickbox_default/diansheng-48-blocks-snake.jpg,,Układanki_Snake-images\image_30_1.jpg,Układanki_Snake-images\image_30_2.jpg,
Układanki-Snake,DianSheng 24 Blocks Hollow Snake,"9,99 zł",,https://strefa-kostek.pl/34884-home_default/diansheng-24-blocks-hollow-snake.jpg,https://strefa-kostek.pl/34884-thickbox_default/diansheng-24-blocks-hollow-snake.jpg,https://strefa-kostek.pl/34885-thickbox_default/diansheng-24-blocks-hollow-snake.jpg,Układanki_Snake-images\image_31_1.jpg,Układanki_Snake-images\image_31_2.jpg,Układanki_Snake-images\image_31_3.jpg
Układanki-Snake,DianSheng 36 Blocks Hollow Snake,"14,99 zł",,https://strefa-kostek.pl/34886-home_default/diansheng-36-blocks-hollow-snake.jpg,https://strefa-kostek.pl/34886-thickbox_default/diansheng-36-blocks-hollow-snake.jpg,https://strefa-kostek.pl/34887-thickbox_default/diansheng-36-blocks-hollow-snake.jpg,Układanki_Snake-images\image_32_1.jpg,Układanki_Snake-images\image_32_2.jpg,Układanki_Snake-images\image_32_3.jpg
Układanki-Snake,QiYi 60 Blocks Magic Snake,"24,99 zł",,https://strefa-kostek.pl/34894-home_default/qiyi-60-blocks-magic-snake.jpg,https://strefa-kostek.pl/34894-thickbox_default/qiyi-60-blocks-magic-snake.jpg,https://strefa-kostek.pl/34895-thickbox_default/qiyi-60-blocks-magic-snake.jpg,Układanki_Snake-images\image_33_1.jpg,Układanki_Snake-images\image_33_2.jpg,Układanki_Snake-images\image_33_3.jpg
Układanki-Square-1,YuXin Little Magic Magnetic Square-1,"39,99 zł","YuXin Little Magic Magnetic Square-1  to pierwszy model tej układanki od firmy YuXin, oraz pierwszy magnetyczny SQ-1 od tej firmy. 
 Kostka ma skrajnie odbiegającą od reszty konstrukcję wewnętrzną, składającą się z dw&oacute;ch oddzielnych warstw mechanizmu. Wewnętrzną warstwę tworzą dwie plastikowe p&oacute;łsfery z wcięciem dookoła środkowej warstwy, oddzielone od siebie plastikowym łożyskiem, i nie zamocowane na sztywno do zewnętrznych warstw kostki.&nbsp; 
 Poruszanie kostki jest unikalne ze względu na nowatorską konstrukcję i precyzyjne wykonanie. Slash porusza się praktycznie bez oporu, gdzie jedynym ograniczeniem ruchu są zamontowane tutaj magnesy - ze względu na położenie ich siła względem kostki jest słaba . Poruszanie g&oacute;rnej i dolnej warstwy jest niezwykle lekkie i gładkie, ale z silnie wyczuwalnymi i słyszalnymi magnesami. Ścinanie zakręt&oacute;w jest dobre, pomiedzy  Voltem , a  WeiLongiem . Jest to obecnie najlżej chodzący square-1 kiedykolwiek wypuszczony przez jakąkolwiek firmę. 
 Polecamy go wszystkim, niezależnie od poziomu zaawansowania.&nbsp;  W zestawie znajdziemy: 
 
 układankę 
 podstawkę pod kostkę 
 instrukcję układania",https://strefa-kostek.pl/21105-home_default/yuxin-little-magic-magnetic-square-1.jpg,https://strefa-kostek.pl/21105-thickbox_default/yuxin-little-magic-magnetic-square-1.jpg,https://strefa-kostek.pl/18983-thickbox_default/yuxin-little-magic-magnetic-square-1.jpg,Układanki_Square-1-images\image_0_1.jpg,Układanki_Square-1-images\image_0_2.jpg,Układanki_Square-1-images\image_0_3.jpg
Układanki-Square-1,YuXin Little Magic Square-1,"34,99 zł","YuXin Little Magic Square-1 &nbsp;to pierwszy model tej układanki od firmy YuXin. 
 Kostka ma skrajnie odbiegającą od reszty konstrukcję wewnętrzną, składającą się z dw&oacute;ch oddzielnych warstw mechanizmu. Wewnętrzną warstwę tworzą dwie plastikowe p&oacute;łsfery z wcięciem dookoła środkowej warstwy, oddzielone od siebie plastikowym łożyskiem, i nie zamocowane na sztywno do zewnętrznych warstw kostki.&nbsp; 
 Poruszanie kostki jest unikalne ze względu na nowatorską konstrukcję i precyzyjne wykonanie. Slash porusza się praktycznie bez oporu. Poruszanie g&oacute;rnej i dolnej warstwy jest niezwykle lekkie i gładkie. Ścinanie zakręt&oacute;w jest dobre, pomiedzy&nbsp; Voltem , a&nbsp; WeiLongiem . Jest to obecnie najlżej chodzący square-1 kiedykolwiek wypuszczony przez jakąkolwiek firmę. 
 Polecamy go wszystkim, niezależnie od poziomu zaawansowania.&nbsp;  W zestawie znajdziemy: 
 
 układankę 
 instrukcję układania",https://strefa-kostek.pl/24518-home_default/yuxin-little-magic-square-1.jpg,https://strefa-kostek.pl/21104-thickbox_default/yuxin-little-magic-square-1.jpg,https://strefa-kostek.pl/18980-thickbox_default/yuxin-little-magic-square-1.jpg,Układanki_Square-1-images\image_1_1.jpg,Układanki_Square-1-images\image_1_2.jpg,Układanki_Square-1-images\image_1_3.jpg
